,log_reg,RidgeClass,AdaBoostClassifier,BaggingClassifier,GradientBoostingClassifier,RandomForestClassifier,LGBMClassifier,XGBClassifier
52239,0,0,0,0,0,0,0,0
52240,0,0,0,0,0,0,0,0
52241,0,0,1,0,1,0,1,1
52242,0,0,1,0,1,0,1,1
52243,1,1,1,1,1,1,1,1
52244,0,0,0,0,0,0,0,0
52245,0,1,0,0,0,0,0,0
52246,1,1,1,1,1,1,1,1
52247,0,0,0,0,0,0,0,0
52248,1,1,1,1,1,1,1,1
52249,1,1,1,1,1,1,1,1
52250,0,0,0,0,0,0,0,0
52251,0,0,0,0,0,0,0,0
52252,0,0,0,0,0,0,0,0
52253,0,0,0,0,0,0,0,0
52254,0,0,0,0,0,0,0,0
52255,0,1,0,0,1,0,0,0
52256,1,1,1,1,1,1,1,1
52257,0,0,0,0,0,0,0,0
52258,1,1,1,1,1,1,1,1
52259,1,1,0,0,0,0,0,0
52260,0,0,0,0,0,0,0,0
52261,1,1,1,1,1,1,1,1
52262,1,1,1,1,1,1,1,1
52263,0,0,0,0,0,0,0,0
52264,1,1,1,1,1,1,1,1
52265,0,0,0,0,0,0,0,0
52266,1,1,1,1,1,1,1,1
52267,1,1,1,0,1,1,1,1
52268,0,0,0,0,0,0,0,0
52269,0,0,0,0,0,0,0,0
52270,1,1,1,1,1,1,1,1
52271,0,1,0,0,1,0,1,1
52272,0,1,0,0,1,0,1,0
52273,0,0,0,0,0,0,0,0
52274,0,0,0,0,0,0,0,0
52275,1,1,1,1,1,1,1,1
52276,1,1,1,1,1,1,1,1
52277,0,0,0,0,0,0,0,0
52278,0,0,0,0,0,0,0,0
52279,0,0,0,0,0,0,0,0
52280,1,1,1,1,1,1,1,1
52281,0,0,0,0,0,0,0,0
52282,1,1,1,1,1,1,1,1
52283,0,0,0,0,0,0,0,0
52284,0,0,0,0,0,0,0,0
52285,0,0,0,0,0,0,0,0
52286,0,0,0,0,0,0,0,0
52287,0,0,0,0,0,0,0,0
52288,1,1,1,1,1,1,1,1
52289,0,1,0,0,0,0,0,0
52290,0,1,0,0,0,0,0,0
52291,1,1,1,1,1,1,1,1
52292,0,0,0,0,0,0,0,0
52293,0,0,0,0,0,0,0,0
52294,1,1,1,1,1,1,1,1
52295,0,0,0,0,0,0,0,0
52296,0,0,0,0,0,0,0,0
52297,1,1,1,1,1,1,1,1
52298,0,0,0,0,0,0,0,0
52299,0,0,0,0,0,0,0,0
52300,0,0,0,0,0,0,0,0
52301,0,0,0,0,0,0,0,0
52302,0,0,0,0,0,0,0,0
52303,0,0,0,0,0,0,0,0
52304,0,0,0,0,0,0,0,0
52305,1,1,1,1,1,1,1,1
52306,0,0,0,0,0,0,0,0
52307,0,1,0,0,0,0,0,0
52308,0,0,0,0,0,0,0,0
52309,0,0,0,0,0,0,0,0
52310,0,0,0,0,0,0,0,0
52311,1,1,1,1,1,1,1,1
52312,0,0,1,1,1,1,1,1
52313,0,0,0,0,0,0,0,0
52314,1,1,1,1,1,1,1,1
52315,0,0,0,0,0,0,0,0
52316,1,1,1,1,1,1,1,1
52317,1,1,1,1,1,1,1,1
52318,0,0,0,0,0,0,0,0
52319,1,1,1,1,1,1,1,1
52320,1,1,1,1,1,1,1,1
52321,0,0,0,0,0,0,0,0
52322,0,0,0,0,0,0,0,0
52323,0,0,0,0,0,0,0,0
52324,0,0,0,0,0,0,0,0
52325,0,0,0,0,0,0,0,0
52326,1,1,1,1,1,1,1,1
52327,0,0,0,0,0,0,0,0
52328,0,0,0,0,0,0,0,0
52329,1,1,1,1,1,1,1,1
52330,0,0,0,0,0,0,0,0
52331,1,1,1,1,1,1,1,1
52332,1,1,0,0,0,1,0,0
52333,0,0,0,0,0,0,0,0
52334,1,1,1,1,1,1,1,1
52335,0,0,0,0,0,0,0,0
52336,0,0,0,0,0,1,0,0
52337,0,0,0,0,0,0,0,0
52338,1,1,1,1,1,1,1,1
52339,0,0,1,1,1,1,0,0
52340,1,1,1,1,1,1,1,1
52341,0,0,0,0,0,0,0,0
52342,1,1,1,0,1,0,1,1
52343,1,1,1,1,1,1,1,1
52344,1,1,1,1,1,1,1,1
52345,1,1,1,1,1,1,1,1
52346,0,0,0,0,0,0,0,0
52347,0,0,0,0,0,0,0,0
52348,1,1,1,1,1,1,1,1
52349,0,0,0,0,0,0,0,0
52350,0,0,0,0,0,0,0,0
52351,0,0,0,0,0,0,0,0
52352,0,0,0,0,0,0,0,0
52353,0,0,0,0,0,0,0,0
52354,0,0,0,0,0,0,0,0
52355,0,1,1,0,1,1,1,1
52356,0,0,0,0,0,0,0,0
52357,0,0,0,0,0,0,0,0
52358,1,1,1,0,1,1,1,1
52359,1,1,1,1,1,1,1,1
52360,0,0,1,0,1,0,0,0
52361,0,0,0,0,0,0,0,0
52362,1,1,1,1,1,1,1,1
52363,1,1,1,1,1,1,1,1
52364,0,0,0,0,0,0,0,0
52365,1,1,0,1,0,1,0,0
52366,1,1,1,1,1,1,1,1
52367,0,0,0,0,0,0,0,0
52368,1,1,1,1,1,1,1,1
52369,0,0,0,0,0,0,0,0
52370,1,1,1,1,1,1,1,0
52371,0,0,0,0,0,0,0,0
52372,1,1,1,1,1,1,0,0
52373,0,0,0,0,0,0,0,0
52374,1,1,1,1,1,1,1,1
52375,0,0,0,0,0,0,0,0
52376,1,1,1,1,1,1,1,1
52377,1,1,1,1,1,1,1,1
52378,0,0,0,0,0,0,0,0
52379,0,0,0,0,1,1,1,1
52380,0,0,1,0,1,0,0,1
52381,1,1,1,1,1,1,1,1
52382,0,0,0,0,0,0,0,0
52383,0,0,0,0,0,0,0,0
52384,0,0,0,0,0,0,0,0
52385,0,0,0,0,0,0,0,0
52386,0,0,0,0,0,0,0,0
52387,1,1,1,1,1,1,1,1
52388,0,0,0,0,0,0,0,0
52389,0,0,0,0,0,0,0,0
52390,0,0,0,1,0,1,0,0
52391,1,1,0,1,1,1,1,1
52392,0,0,0,0,0,0,0,0
52393,1,1,1,1,1,1,1,1
52394,0,0,0,0,0,0,0,0
52395,0,0,0,0,0,0,0,0
52396,0,0,0,0,0,0,0,0
52397,1,1,1,1,1,1,1,1
52398,1,1,1,1,1,1,1,1
52399,1,1,1,1,1,1,1,1
52400,0,0,0,0,0,0,0,0
52401,0,0,0,0,0,0,0,0
52402,0,0,0,0,0,0,1,0
52403,1,1,1,1,1,1,1,1
52404,1,1,1,1,1,1,1,1
52405,1,1,1,1,1,1,1,1
52406,0,0,0,0,0,0,0,0
52407,1,1,1,1,1,1,1,1
52408,0,0,0,0,0,0,0,0
52409,1,1,1,1,1,1,1,1
52410,1,1,1,1,1,1,1,1
52411,0,0,0,0,0,0,0,0
52412,0,0,0,0,0,0,0,0
52413,1,1,1,1,1,1,1,1
52414,0,0,0,0,0,0,0,0
52415,0,0,0,0,0,0,0,0
52416,0,0,0,0,0,0,0,0
52417,1,1,1,1,1,1,1,1
52418,0,0,0,0,0,0,0,0
52419,0,0,0,0,0,0,0,0
52420,0,0,0,0,0,0,0,0
52421,1,1,1,1,1,1,1,1
52422,0,0,0,0,0,0,0,0
52423,0,0,0,0,0,0,0,0
52424,1,1,1,1,1,1,1,1
52425,0,0,0,0,0,0,0,0
52426,0,0,0,0,0,0,0,0
52427,1,1,1,1,1,1,1,1
52428,0,0,0,0,0,0,0,0
52429,1,1,1,1,1,1,1,1
52430,1,1,1,1,1,1,1,1
52431,0,0,0,0,0,0,0,0
52432,1,1,1,1,1,1,1,1
52433,1,1,1,1,1,1,1,1
52434,0,0,0,0,0,0,0,0
52435,0,0,0,0,0,0,0,0
52436,0,0,0,0,0,0,0,0
52437,1,1,1,1,1,1,1,1
52438,0,0,0,0,0,0,0,0
52439,1,1,1,1,1,1,1,1
52440,0,0,0,0,0,0,0,0
52441,0,0,0,0,0,0,0,0
52442,0,0,0,0,0,0,0,0
52443,0,0,0,0,0,0,0,0
52444,0,0,0,0,0,0,0,0
52445,1,1,1,1,1,1,1,1
52446,0,0,0,0,0,0,0,0
52447,1,1,1,1,1,1,1,1
52448,0,0,0,0,0,0,0,0
52449,1,1,1,0,1,1,1,1
52450,1,0,1,1,1,1,1,1
52451,0,0,0,0,0,0,0,0
52452,0,0,0,0,0,0,1,0
52453,1,1,1,1,1,1,1,1
52454,0,0,0,0,0,0,0,0
52455,0,0,0,0,0,0,0,0
52456,1,0,0,1,1,1,1,1
52457,1,1,1,1,1,1,1,1
52458,0,0,0,0,0,0,0,0
52459,1,1,1,1,1,1,1,1
52460,1,1,1,1,1,1,1,1
52461,0,0,0,0,0,0,0,0
52462,0,0,0,0,0,0,0,0
52463,0,0,0,0,0,0,0,0
52464,1,1,1,0,1,0,1,1
52465,0,0,0,0,0,0,0,0
52466,0,0,0,0,0,0,0,0
52467,0,0,0,0,0,0,0,0
52468,1,1,1,1,1,1,1,1
52469,0,0,0,0,0,0,0,0
52470,1,1,1,0,1,1,1,1
52471,1,1,1,1,1,1,1,1
52472,1,1,1,1,1,1,1,1
52473,1,1,1,1,1,1,1,1
52474,1,1,1,1,1,1,1,1
52475,1,1,1,1,1,1,1,1
52476,0,0,0,0,0,0,0,0
52477,0,0,0,0,0,0,0,0
52478,0,0,0,0,0,0,0,0
52479,0,0,0,0,0,0,0,0
52480,0,0,0,0,0,0,0,0
52481,0,1,0,0,1,0,0,0
52482,0,0,0,0,1,1,1,1
52483,0,0,1,0,1,0,0,0
52484,1,1,1,1,1,1,1,1
52485,1,1,1,1,1,1,1,1
52486,0,0,0,0,0,0,0,0
52487,1,1,1,1,1,1,1,1
52488,1,0,1,1,1,1,1,1
52489,1,1,1,1,1,1,0,0
52490,1,1,1,1,1,1,1,1
52491,1,1,1,1,1,1,1,1
52492,0,0,0,0,0,0,0,0
52493,0,0,0,0,0,0,0,0
52494,0,0,1,1,1,1,1,1
52495,0,0,0,0,0,0,0,0
52496,0,0,0,0,0,0,0,0
52497,1,1,1,1,1,1,1,1
52498,1,1,1,1,1,1,1,1
52499,0,0,0,0,0,0,0,0
52500,0,0,0,0,0,0,0,0
52501,1,1,1,1,1,1,1,1
52502,0,0,0,0,0,0,0,0
52503,0,0,0,0,0,0,0,0
52504,1,0,0,1,0,1,0,0
52505,0,0,0,0,0,0,0,0
52506,0,0,0,0,0,0,0,0
52507,0,0,0,0,0,0,0,0
52508,0,0,0,0,0,0,0,0
52509,1,1,1,1,1,1,1,1
52510,1,1,1,1,1,1,1,1
52511,1,1,1,1,1,1,1,1
52512,0,0,0,0,0,0,0,0
52513,1,1,1,1,1,1,1,1
52514,0,0,0,0,1,0,1,0
52515,1,0,1,1,1,1,1,1
52516,0,0,0,0,0,0,0,0
52517,1,1,0,1,1,1,0,0
52518,0,0,0,0,0,0,0,0
52519,1,0,1,0,1,0,1,1
52520,0,0,0,0,0,0,0,0
52521,1,1,1,1,1,1,1,1
52522,0,0,0,0,0,0,0,0
52523,1,1,1,1,1,1,1,1
52524,0,0,0,0,0,0,0,0
52525,0,0,0,0,0,0,0,0
52526,1,1,1,1,1,1,1,1
52527,0,0,0,0,0,0,0,0
52528,1,1,1,0,1,1,1,1
52529,1,1,1,1,1,1,1,1
52530,1,1,1,1,1,1,1,1
52531,1,1,1,1,1,1,1,1
52532,1,1,1,1,1,1,1,1
52533,0,0,0,0,0,0,0,0
52534,1,1,1,1,1,1,1,1
52535,0,0,0,0,0,0,0,0
52536,1,1,1,1,1,1,1,1
52537,1,1,1,1,1,1,1,1
52538,1,1,0,1,1,1,1,1
52539,0,0,0,0,0,0,0,0
52540,1,1,1,1,1,1,1,1
52541,0,1,0,0,0,0,0,0
52542,1,1,1,1,1,1,1,1
52543,0,0,0,0,0,0,0,0
52544,1,1,1,1,1,1,1,1
52545,0,0,0,0,0,0,0,0
52546,0,0,0,0,0,0,0,0
52547,1,1,1,1,1,1,1,1
52548,1,1,1,1,1,1,1,1
52549,1,1,1,0,1,1,1,0
52550,1,1,1,1,1,1,1,1
52551,1,1,1,1,1,1,1,1
52552,0,0,0,0,0,0,0,0
52553,0,0,0,0,0,0,0,0
52554,1,1,1,1,1,1,1,1
52555,0,0,0,0,0,0,0,0
52556,1,0,0,1,1,1,0,0
52557,0,0,0,0,0,0,0,0
52558,1,1,1,1,1,1,1,1
52559,0,0,0,0,0,0,0,0
52560,0,0,0,1,1,1,0,0
52561,1,1,1,1,1,1,1,1
52562,0,0,0,0,0,0,0,0
52563,1,1,1,1,1,1,1,1
52564,0,0,0,0,0,0,0,0
52565,0,0,0,0,0,0,0,0
52566,1,1,0,1,0,1,0,0
52567,0,0,0,0,0,0,0,0
52568,0,0,0,0,0,0,0,0
52569,0,0,0,0,0,0,0,0
52570,1,1,1,1,1,1,1,1
52571,1,1,1,1,1,1,1,1
52572,1,1,1,1,1,1,1,1
52573,0,0,0,0,0,0,0,0
52574,1,1,1,1,1,1,1,1
52575,0,0,0,0,0,0,0,0
52576,0,0,0,0,0,0,0,0
52577,0,0,0,0,0,0,0,0
52578,0,0,0,0,0,0,0,0
52579,0,0,0,0,0,0,0,0
52580,1,1,1,0,1,0,0,0
52581,1,1,1,1,1,1,1,1
52582,1,1,0,0,1,0,1,0
52583,0,0,0,0,0,0,0,0
52584,0,0,0,0,0,0,0,0
52585,0,0,0,0,0,0,0,0
52586,0,0,0,0,0,0,0,0
52587,0,0,0,0,0,0,0,0
52588,0,0,0,0,0,0,0,0
52589,1,1,1,1,1,1,1,1
52590,0,1,1,0,1,1,1,1
52591,1,1,1,1,1,1,1,1
52592,1,1,1,1,1,1,1,1
52593,0,1,0,0,0,0,0,0
52594,1,1,1,1,1,1,1,1
52595,1,1,1,1,1,1,1,1
52596,1,1,1,1,1,1,1,1
52597,0,0,0,0,0,0,0,0
52598,0,0,0,0,0,0,0,0
52599,0,0,0,0,0,0,0,0
52600,0,0,0,0,0,0,0,0
52601,1,1,1,1,1,1,1,1
52602,0,0,0,0,0,0,0,0
52603,1,1,1,1,1,1,1,1
52604,1,1,1,1,1,1,1,1
52605,1,1,1,1,1,1,1,1
52606,0,0,0,0,0,0,0,0
52607,0,0,0,0,0,0,0,0
52608,1,1,1,1,1,1,1,1
52609,1,1,1,1,1,1,1,1
52610,0,0,0,0,0,0,0,0
52611,1,1,1,1,1,0,1,1
52612,1,1,1,1,1,1,1,1
52613,0,0,0,0,0,0,0,0
52614,1,1,1,1,1,1,1,1
52615,1,1,1,1,1,1,1,1
52616,0,0,0,0,0,0,0,0
52617,0,0,0,0,0,0,0,0
52618,1,1,1,1,1,1,1,1
52619,0,0,0,0,0,0,0,0
52620,0,0,0,0,0,0,0,0
52621,0,0,0,0,0,0,0,0
52622,1,0,0,0,0,0,0,0
52623,0,0,0,0,0,0,0,0
52624,0,0,0,0,0,0,0,0
52625,0,1,0,0,1,0,0,0
52626,0,0,0,0,0,0,0,0
52627,1,1,0,1,1,1,1,1
52628,1,0,0,1,0,1,0,0
52629,0,0,0,0,0,0,0,0
52630,0,0,0,0,0,0,0,0
52631,0,0,0,0,0,0,0,0
52632,0,0,0,0,0,0,0,0
52633,1,1,0,0,1,0,0,0
52634,0,0,0,0,0,0,0,0
52635,1,1,1,1,1,1,1,1
52636,0,0,0,0,0,0,0,0
52637,1,1,1,1,1,1,1,1
52638,0,0,0,0,0,0,0,0
52639,0,0,0,0,0,0,0,0
52640,0,0,1,0,1,0,1,1
52641,0,0,0,0,0,0,0,0
52642,0,0,0,0,0,0,0,0
52643,1,1,1,1,1,1,1,1
52644,1,1,1,1,1,1,1,1
52645,1,1,1,0,1,1,1,1
52646,0,0,0,0,0,0,0,0
52647,0,0,1,1,1,1,0,0
52648,0,0,0,0,0,0,0,0
52649,1,1,1,1,1,1,1,1
52650,0,0,0,0,0,0,0,0
52651,0,1,1,0,1,0,1,1
52652,1,1,1,1,1,1,1,1
52653,1,1,0,1,0,1,0,0
52654,1,1,0,0,0,0,1,0
52655,1,1,1,1,1,1,1,1
52656,0,0,0,0,0,0,0,0
52657,1,1,1,1,1,1,1,1
52658,0,0,0,0,0,0,0,0
52659,0,0,0,0,0,0,0,0
52660,1,1,1,1,1,1,1,1
52661,0,0,0,0,0,0,0,0
52662,0,0,0,0,0,0,0,0
52663,1,1,0,1,1,1,0,0
52664,0,1,0,0,1,0,1,0
52665,0,0,0,0,0,0,0,0
52666,1,1,1,1,1,1,1,1
52667,0,0,0,0,0,0,0,0
52668,1,1,1,1,1,1,1,1
52669,1,1,1,0,1,1,1,1
52670,0,0,0,0,0,0,0,0
52671,0,0,0,0,0,0,0,0
52672,0,0,0,0,0,0,0,0
52673,1,1,1,1,1,1,1,1
52674,1,1,1,1,1,1,1,1
52675,0,0,0,0,0,0,0,0
52676,1,1,1,1,1,1,1,1
52677,1,1,1,1,1,1,1,1
52678,0,0,0,0,0,0,0,0
52679,0,0,0,0,0,0,0,0
52680,0,0,0,0,0,0,0,0
52681,0,0,0,0,0,0,0,0
52682,0,0,0,0,0,0,0,0
52683,0,0,0,0,0,0,0,0
52684,0,0,0,0,0,0,0,0
52685,1,1,1,1,1,1,1,1
52686,0,0,0,0,0,0,0,0
52687,1,1,1,1,1,1,1,1
52688,0,0,0,0,0,0,0,0
52689,0,1,1,1,1,0,1,1
52690,0,0,0,0,0,0,0,0
52691,0,0,0,0,0,0,0,0
52692,1,1,1,1,1,1,1,1
52693,1,1,1,1,1,1,1,1
52694,1,1,1,1,1,1,1,1
52695,1,1,1,1,1,1,1,1
52696,1,1,1,1,1,1,1,1
52697,1,1,1,1,1,1,1,1
52698,0,0,0,0,0,0,0,0
52699,1,1,1,1,1,1,1,1
52700,0,0,0,1,1,1,1,0
52701,0,0,0,0,0,0,0,0
52702,0,0,0,0,0,0,0,0
52703,1,1,1,1,1,1,1,1
52704,0,0,0,0,0,0,0,0
52705,0,0,0,0,0,0,0,0
52706,0,0,0,0,0,0,0,0
52707,1,1,1,1,1,1,1,1
52708,0,0,0,0,0,0,0,0
52709,0,0,0,0,0,0,0,0
52710,0,0,0,0,0,0,0,0
52711,1,1,1,1,1,1,1,1
52712,0,0,0,0,0,0,0,0
52713,0,0,0,0,0,0,0,0
52714,1,1,1,1,1,1,1,1
52715,0,0,0,0,0,0,0,0
52716,0,0,0,0,0,0,0,0
52717,0,0,1,0,0,0,0,0
52718,1,1,1,1,1,1,1,1
52719,1,1,1,1,1,1,1,1
52720,0,0,0,0,0,0,0,0
52721,0,0,0,0,0,0,0,0
52722,0,0,0,0,0,0,0,0
52723,0,0,0,0,0,0,0,0
52724,0,0,0,0,0,0,0,0
52725,1,1,1,1,1,1,1,1
52726,1,1,1,1,1,1,1,1
52727,0,0,0,0,0,0,0,0
52728,0,0,0,0,0,0,0,0
52729,0,0,0,0,0,0,0,0
52730,1,1,1,0,1,0,1,1
52731,1,1,1,1,1,1,1,1
52732,1,1,1,1,1,1,1,1
52733,1,1,1,1,1,1,1,1
52734,1,1,1,1,1,1,1,1
52735,1,1,1,1,1,1,1,1
52736,0,0,1,0,1,0,1,1
52737,0,0,0,0,0,0,0,0
52738,1,1,1,1,1,1,1,1
52739,0,0,0,0,0,0,0,0
52740,0,0,0,0,0,0,0,0
52741,0,0,0,0,0,0,0,0
52742,0,0,0,0,0,0,0,0
52743,0,0,0,0,0,0,0,0
52744,0,0,0,0,0,0,0,0
52745,0,0,0,0,0,0,0,0
52746,1,1,1,0,1,0,1,1
52747,1,1,1,1,1,1,1,1
52748,1,1,1,1,1,1,1,1
52749,0,0,0,0,1,0,0,0
52750,1,1,1,1,1,1,1,1
52751,0,0,0,0,0,0,0,0
52752,0,0,0,0,0,0,0,0
52753,0,0,0,0,0,0,0,0
52754,1,1,1,1,1,1,1,1
52755,0,0,0,0,0,0,0,0
52756,1,1,1,1,1,1,1,1
52757,0,0,0,0,0,0,0,0
52758,0,0,0,0,0,0,0,0
52759,1,1,1,1,1,1,1,1
52760,1,1,1,1,1,1,1,1
52761,0,0,0,0,0,0,0,0
52762,1,1,1,1,1,1,1,1
52763,0,0,0,0,0,0,0,0
52764,0,0,0,0,0,0,0,0
52765,1,1,1,1,1,1,1,1
52766,1,1,1,1,1,1,1,1
52767,1,1,1,1,1,1,1,1
52768,0,0,0,0,0,0,0,0
52769,0,0,0,0,0,0,0,0
52770,0,0,0,0,0,0,0,0
52771,0,0,0,0,0,0,0,0
52772,1,1,1,1,1,1,1,1
52773,1,1,1,1,1,1,1,1
52774,1,1,1,1,1,1,1,1
52775,0,0,0,0,0,0,0,0
52776,1,1,1,1,1,1,1,1
52777,0,0,0,0,0,0,0,0
52778,1,1,1,1,1,1,1,1
52779,0,0,0,0,0,0,0,0
52780,0,0,0,0,0,0,0,0
52781,1,1,1,1,1,1,1,1
52782,1,0,0,1,0,1,0,0
52783,0,0,0,0,0,0,0,0
52784,1,1,1,1,1,1,1,1
52785,0,0,0,0,0,0,0,0
52786,1,1,1,1,1,1,1,1
52787,0,0,0,0,0,0,0,0
52788,0,0,0,0,0,0,0,0
52789,1,1,1,1,1,1,1,1
52790,0,0,0,0,0,0,0,0
52791,0,0,0,0,0,0,0,0
52792,0,0,0,0,0,0,0,0
52793,0,0,0,0,0,0,0,0
52794,1,1,0,0,1,0,0,0
52795,1,1,1,1,1,1,1,1
52796,0,0,0,0,0,0,0,0
52797,0,1,0,0,1,0,1,1
52798,0,0,0,0,0,0,0,0
52799,1,1,1,1,1,1,1,1
52800,0,0,0,0,0,0,0,0
52801,1,1,1,1,1,1,1,1
52802,0,0,0,0,0,0,0,0
52803,0,0,0,0,0,0,0,0
52804,0,0,0,0,0,0,0,0
52805,0,0,0,0,0,0,0,0
52806,1,1,1,1,1,1,1,1
52807,0,0,0,0,0,0,0,0
52808,1,1,1,1,1,1,1,1
52809,1,1,1,1,1,1,1,1
52810,0,0,0,0,0,0,0,0
52811,0,0,0,0,0,0,0,0
52812,0,0,0,0,0,0,0,0
52813,0,0,1,0,1,0,1,1
52814,0,0,0,0,0,0,0,0
52815,0,0,0,0,0,0,0,0
52816,1,1,1,1,1,1,1,1
52817,1,1,0,0,1,0,1,0
52818,0,0,0,0,0,0,0,0
52819,0,0,0,0,0,0,0,0
52820,0,0,0,0,0,0,0,0
52821,0,0,0,0,0,0,0,0
52822,0,0,0,0,0,0,0,0
52823,0,0,0,0,0,0,0,0
52824,0,0,0,0,0,0,0,0
52825,0,0,0,0,0,0,0,0
52826,0,0,0,0,0,0,0,0
52827,0,0,1,0,1,0,1,1
52828,0,0,0,0,0,0,0,0
52829,1,1,1,1,1,1,1,1
52830,0,0,0,0,0,0,0,0
52831,0,0,0,0,0,0,0,0
52832,1,1,1,1,1,1,1,1
52833,0,0,0,0,0,0,0,0
52834,1,1,1,1,1,1,1,1
52835,0,0,0,0,0,0,0,0
52836,1,1,1,1,1,1,1,1
52837,0,0,0,0,0,0,0,0
52838,1,0,1,1,1,0,1,1
52839,1,1,1,1,1,1,1,1
52840,1,1,1,1,1,1,1,1
52841,1,1,1,1,1,1,1,1
52842,1,1,0,1,1,1,0,0
52843,0,0,0,1,0,1,0,0
52844,0,0,0,0,0,0,0,0
52845,0,0,0,0,0,0,0,0
52846,0,0,0,0,0,0,0,0
52847,1,1,1,1,1,1,1,1
52848,1,1,0,1,1,1,0,0
52849,0,0,0,0,0,0,0,0
52850,0,0,0,0,0,0,0,0
52851,0,0,1,0,1,0,1,1
52852,0,0,0,0,0,0,0,0
52853,1,1,1,1,1,1,1,1
52854,1,1,1,1,1,1,1,1
52855,1,1,1,1,1,1,1,1
52856,0,0,0,0,0,0,0,0
52857,1,1,1,1,1,1,1,1
52858,1,0,1,1,1,1,1,1
52859,1,0,1,1,1,1,1,1
52860,0,0,0,0,0,0,0,0
52861,0,0,0,0,0,0,0,0
52862,1,1,1,1,1,1,1,1
52863,0,0,0,0,0,0,0,0
52864,1,1,1,1,1,1,1,1
52865,1,1,1,1,1,1,1,1
52866,0,0,0,0,0,0,0,0
52867,0,0,0,0,0,0,0,0
52868,1,1,1,1,1,1,1,1
52869,0,0,0,0,0,0,0,0
52870,1,1,1,1,1,1,1,1
52871,0,0,0,0,0,0,0,0
52872,0,0,0,0,0,0,0,0
52873,1,1,1,1,1,1,1,1
52874,1,1,1,1,1,1,1,1
52875,0,0,0,0,0,0,0,0
52876,1,1,1,1,1,1,1,1
52877,1,0,1,1,1,1,1,1
52878,1,1,1,1,1,1,1,1
52879,0,0,0,0,0,0,0,0
52880,1,1,1,1,1,1,1,1
52881,1,0,0,0,0,0,0,0
52882,1,1,1,1,1,1,1,1
52883,0,0,0,0,0,0,0,0
52884,0,0,0,0,0,0,0,0
52885,0,0,0,0,0,0,0,0
52886,0,0,0,0,0,0,0,0
52887,0,0,0,0,0,0,0,0
52888,0,0,0,0,0,0,0,0
52889,1,1,0,0,1,0,0,0
52890,0,0,0,0,0,0,0,0
52891,1,1,1,1,1,1,1,1
52892,1,1,1,1,1,1,1,1
52893,0,0,0,0,0,0,0,0
52894,0,0,0,0,0,0,0,0
52895,1,1,1,0,1,0,1,1
52896,0,0,0,0,0,0,0,0
52897,1,1,1,1,1,1,1,1
52898,1,1,1,1,1,1,1,1
52899,1,0,1,1,1,1,1,1
52900,0,0,0,0,0,0,0,0
52901,0,0,0,0,0,0,0,0
52902,1,1,1,1,1,1,1,1
52903,0,1,1,0,1,1,1,1
52904,1,1,1,1,1,1,1,1
52905,0,0,0,0,0,0,0,0
52906,0,0,0,0,0,0,0,0
52907,1,1,1,1,1,1,1,1
52908,1,0,0,0,1,0,0,0
52909,1,1,1,1,1,1,1,1
52910,1,1,1,1,1,1,1,1
52911,0,0,0,0,0,0,0,0
52912,0,0,0,0,0,0,0,0
52913,1,1,1,1,1,1,1,1
52914,0,0,0,0,0,0,0,0
52915,1,1,1,1,1,1,1,1
52916,1,1,1,1,1,1,1,1
52917,0,0,0,0,0,0,0,0
52918,1,1,1,1,1,1,1,1
52919,1,1,1,1,1,1,1,1
52920,1,1,1,1,1,1,1,1
52921,1,1,1,1,1,1,1,1
52922,0,0,0,0,0,0,0,0
52923,0,0,0,0,0,0,0,0
52924,1,1,1,1,1,1,1,1
52925,0,0,0,0,0,0,0,0
52926,0,0,0,0,0,0,0,0
52927,1,1,1,1,1,1,1,1
52928,1,1,1,1,1,1,1,1
52929,0,0,0,0,0,0,0,0
52930,1,1,1,1,1,1,1,1
52931,1,1,1,1,1,1,1,1
52932,0,0,0,0,0,0,0,0
52933,0,0,0,0,0,0,0,0
52934,1,1,1,1,1,1,1,1
52935,1,1,0,0,0,1,0,0
52936,1,1,1,1,1,1,1,1
52937,0,0,0,0,0,0,0,0
52938,0,0,0,0,0,0,0,0
52939,1,1,1,1,1,1,1,1
52940,0,0,0,1,1,0,0,0
52941,0,0,0,0,0,0,0,0
52942,0,0,0,0,0,0,0,0
52943,0,0,0,0,0,0,0,0
52944,1,1,1,1,1,1,1,1
52945,1,1,1,1,1,1,1,1
52946,1,1,1,1,1,1,1,1
52947,0,0,0,0,0,0,0,0
52948,1,1,1,1,1,1,1,1
52949,1,1,1,1,1,1,1,1
52950,1,1,1,1,1,1,1,1
52951,1,1,1,1,1,1,1,1
52952,0,0,0,0,0,0,0,0
52953,1,1,1,1,1,1,1,1
52954,0,0,0,0,0,0,0,0
52955,0,0,0,0,0,0,0,0
52956,0,0,0,0,0,0,0,0
52957,0,0,0,0,0,0,0,0
52958,0,0,0,0,0,0,0,0
52959,0,0,0,0,0,0,0,0
52960,1,1,1,1,1,1,1,1
52961,0,0,0,0,0,0,0,0
52962,0,0,0,0,0,0,0,0
52963,0,0,0,0,0,0,0,0
52964,0,0,0,0,0,0,0,0
52965,1,1,1,1,1,1,1,1
52966,0,0,0,0,0,0,0,0
52967,1,0,1,0,1,0,0,1
52968,0,0,0,0,0,0,0,0
52969,0,0,0,0,0,0,0,0
52970,0,0,0,0,0,0,0,0
52971,1,1,1,1,1,1,1,1
